dd,mm,yy,occurrence
2,8,1950,2
3,8,1950,8
4,8,1950,3
5,8,1950,9
6,8,1950,2
7,8,1950,0
8,8,1950,3
9,8,1950,3
10,8,1950,6
11,8,1950,4
12,8,1950,5
13,8,1950,9
14,8,1950,11
15,8,1950,8
16,8,1950,7
17,8,1950,3
18,8,1950,3
19,8,1950,9
20,8,1950,7
21,8,1950,6
22,8,1950,3
23,8,1950,7
24,8,1950,2
25,8,1950,5
26,8,1950,5
27,8,1950,4
28,8,1950,3
29,8,1950,6
30,8,1950,4
31,8,1950,5
1,9,1950,6
2,9,1950,5
3,9,1950,5
4,9,1950,4
5,9,1950,3
6,9,1950,5
7,9,1950,5
8,9,1950,3
9,9,1950,2
10,9,1950,4
11,9,1950,5
12,9,1950,2
13,9,1950,5
14,9,1950,6
15,9,1950,5
16,9,1950,6
17,9,1950,3
18,9,1950,3
19,9,1950,4
20,9,1950,4
21,9,1950,6
22,9,1950,2
23,9,1950,4
24,9,1950,3
25,9,1950,7
26,9,1950,6
27,9,1950,4
28,9,1950,4
29,9,1950,0
30,9,1950,5
1,10,1950,4
2,10,1950,4
3,10,1950,4
4,10,1950,3
5,10,1950,4
6,10,1950,3
7,10,1950,6
8,10,1950,3
9,10,1950,3
10,10,1950,4
11,10,1950,5
12,10,1950,2
13,10,1950,4
14,10,1950,6
15,10,1950,7
16,10,1950,2
17,10,1950,5
18,10,1950,7
19,10,1950,3
20,10,1950,6
21,10,1950,7
22,10,1950,5
23,10,1950,1
24,10,1950,4
25,10,1950,3
26,10,1950,3
27,10,1950,1
28,10,1950,3
29,10,1950,3
30,10,1950,3
31,10,1950,5
1,11,1950,7
2,11,1950,4
3,11,1950,3
4,11,1950,4
5,11,1950,2
6,11,1950,4
7,11,1950,7
8,11,1950,3
9,11,1950,3
10,11,1950,9
11,11,1950,8
12,11,1950,0
13,11,1950,4
14,11,1950,5
15,11,1950,7
16,11,1950,8
17,11,1950,0
18,11,1950,4
19,11,1950,4
20,11,1950,6
21,11,1950,5
22,11,1950,8
23,11,1950,7
24,11,1950,2
25,11,1950,7
26,11,1950,8
27,11,1950,3
28,11,1950,4
29,11,1950,2
30,11,1950,2
1,12,1950,14
2,12,1950,9
3,12,1950,5
4,12,1950,0
5,12,1950,6
6,12,1950,5
7,12,1950,8
8,12,1950,8
9,12,1950,6
10,12,1950,6
11,12,1950,2
12,12,1950,7
13,12,1950,7
14,12,1950,5
15,12,1950,4
16,12,1950,6
17,12,1950,9
18,12,1950,3
19,12,1950,3
20,12,1950,6
21,12,1950,8
22,12,1950,8
23,12,1950,2
24,12,1950,3
25,12,1950,4
26,12,1950,3
27,12,1950,4
28,12,1950,4
29,12,1950,0
30,12,1950,5
31,12,1950,7
