dd,mm,yy,occurrence
1,5,1952,12
2,5,1952,9
3,5,1952,11
4,5,1952,6
5,5,1952,9
6,5,1952,4
7,5,1952,11
8,5,1952,2
9,5,1952,7
10,5,1952,8
11,5,1952,5
12,5,1952,5
13,5,1952,9
14,5,1952,5
15,5,1952,10
16,5,1952,6
17,5,1952,8
18,5,1952,9
19,5,1952,7
20,5,1952,3
21,5,1952,7
22,5,1952,10
23,5,1952,3
24,5,1952,9
25,5,1952,6
26,5,1952,3
27,5,1952,6
28,5,1952,10
29,5,1952,8
30,5,1952,3
31,5,1952,9
1,6,1952,7
2,6,1952,3
3,6,1952,4
4,6,1952,6
5,6,1952,3
6,6,1952,11
7,6,1952,8
8,6,1952,6
9,6,1952,7
10,6,1952,8
11,6,1952,4
12,6,1952,8
13,6,1952,6
14,6,1952,3
15,6,1952,7
16,6,1952,8
17,6,1952,4
18,6,1952,8
19,6,1952,6
20,6,1952,6
21,6,1952,5
22,6,1952,6
23,6,1952,7
24,6,1952,3
25,6,1952,2
26,6,1952,9
27,6,1952,6
28,6,1952,7
29,6,1952,8
30,6,1952,4
1,7,1952,4
2,7,1952,10
3,7,1952,8
4,7,1952,8
5,7,1952,7
6,7,1952,9
7,7,1952,4
8,7,1952,4
9,7,1952,4
10,7,1952,4
11,7,1952,6
12,7,1952,7
13,7,1952,5
14,7,1952,6
15,7,1952,9
16,7,1952,10
17,7,1952,3
18,7,1952,2
19,7,1952,4
20,7,1952,9
21,7,1952,5
22,7,1952,5
23,7,1952,1
24,7,1952,6
25,7,1952,7
26,7,1952,4
27,7,1952,6
28,7,1952,4
29,7,1952,9
30,7,1952,3
31,7,1952,7
1,8,1952,9
2,8,1952,6
3,8,1952,4
4,8,1952,6
5,8,1952,9
6,8,1952,5
7,8,1952,12
8,8,1952,3
9,8,1952,5
10,8,1952,6
11,8,1952,8
12,8,1952,8
13,8,1952,10
14,8,1952,1
15,8,1952,9
16,8,1952,7
17,8,1952,4
18,8,1952,5
19,8,1952,4
20,8,1952,8
21,8,1952,2
22,8,1952,4
23,8,1952,4
24,8,1952,3
25,8,1952,3
26,8,1952,9
27,8,1952,9
28,8,1952,10
29,8,1952,9
30,8,1952,9
31,8,1952,4
1,9,1952,6
2,9,1952,7
3,9,1952,10
4,9,1952,6
5,9,1952,5
6,9,1952,7
7,9,1952,5
8,9,1952,11
9,9,1952,3
10,9,1952,4
11,9,1952,7
12,9,1952,6
13,9,1952,3
14,9,1952,8
15,9,1952,7
16,9,1952,4
17,9,1952,8
18,9,1952,4
19,9,1952,7
20,9,1952,4
21,9,1952,4
22,9,1952,5
23,9,1952,6
24,9,1952,7
25,9,1952,5
26,9,1952,5
27,9,1952,7
28,9,1952,3
29,9,1952,5
30,9,1952,6
1,10,1952,6
2,10,1952,3
3,10,1952,8
4,10,1952,4
5,10,1952,10
6,10,1952,6
7,10,1952,6
8,10,1952,3
9,10,1952,7
10,10,1952,8
11,10,1952,5
12,10,1952,8
13,10,1952,4
14,10,1952,7
15,10,1952,7
16,10,1952,4
17,10,1952,5
18,10,1952,4
19,10,1952,4
20,10,1952,7
21,10,1952,4
22,10,1952,6
23,10,1952,3
24,10,1952,11
25,10,1952,3
26,10,1952,9
27,10,1952,6
28,10,1952,3
29,10,1952,3
30,10,1952,6
31,10,1952,9
1,11,1952,6
2,11,1952,8
3,11,1952,7
4,11,1952,3
5,11,1952,9
6,11,1952,7
7,11,1952,3
8,11,1952,2
9,11,1952,9
10,11,1952,4
11,11,1952,7
12,11,1952,9
13,11,1952,9
14,11,1952,4
15,11,1952,5
16,11,1952,5
17,11,1952,3
18,11,1952,1
19,11,1952,2
20,11,1952,5
21,11,1952,5
22,11,1952,3
23,11,1952,5
24,11,1952,6
25,11,1952,6
26,11,1952,6
27,11,1952,4
28,11,1952,5
29,11,1952,5
30,11,1952,3
1,12,1952,6
2,12,1952,8
3,12,1952,6
4,12,1952,6
5,12,1952,12
6,12,1952,4
7,12,1952,5
8,12,1952,5
9,12,1952,8
10,12,1952,7
11,12,1952,6
12,12,1952,12
13,12,1952,7
14,12,1952,6
15,12,1952,2
16,12,1952,8
17,12,1952,6
18,12,1952,4
19,12,1952,6
20,12,1952,3
21,12,1952,4
22,12,1952,6
23,12,1952,6
24,12,1952,2
25,12,1952,8
26,12,1952,6
27,12,1952,12
28,12,1952,2
29,12,1952,4
30,12,1952,3
31,12,1952,5
