dd,mm,yy,occurrence
4,10,1990,50
5,10,1990,40
6,10,1990,57
7,10,1990,63
8,10,1990,58
9,10,1990,40
10,10,1990,53
11,10,1990,58
12,10,1990,44
13,10,1990,50
14,10,1990,60
15,10,1990,63
16,10,1990,45
17,10,1990,52
18,10,1990,62
19,10,1990,61
20,10,1990,39
21,10,1990,76
22,10,1990,64
23,10,1990,57
24,10,1990,40
25,10,1990,45
26,10,1990,56
27,10,1990,46
28,10,1990,46
29,10,1990,56
30,10,1990,56
31,10,1990,40
1,11,1990,60
2,11,1990,52
3,11,1990,34
4,11,1990,53
5,11,1990,51
6,11,1990,65
7,11,1990,41
8,11,1990,49
9,11,1990,50
10,11,1990,53
11,11,1990,52
12,11,1990,73
13,11,1990,73
14,11,1990,62
15,11,1990,68
16,11,1990,72
17,11,1990,50
18,11,1990,53
19,11,1990,49
20,11,1990,46
21,11,1990,70
22,11,1990,59
23,11,1990,65
24,11,1990,70
25,11,1990,55
26,11,1990,48
27,11,1990,65
28,11,1990,58
29,11,1990,42
30,11,1990,56
1,12,1990,69
2,12,1990,59
3,12,1990,55
4,12,1990,39
5,12,1990,64
6,12,1990,39
7,12,1990,43
8,12,1990,47
9,12,1990,46
10,12,1990,62
11,12,1990,60
12,12,1990,91
13,12,1990,64
14,12,1990,59
15,12,1990,62
16,12,1990,53
17,12,1990,62
18,12,1990,67
19,12,1990,51
20,12,1990,57
21,12,1990,45
22,12,1990,54
23,12,1990,54
24,12,1990,67
25,12,1990,60
26,12,1990,61
27,12,1990,56
28,12,1990,64
29,12,1990,52
30,12,1990,60
31,12,1990,74
