dd,mm,yy,occurrence
18,12,2012,0
19,12,2012,0
20,12,2012,40
21,12,2012,39
22,12,2012,2
23,12,2012,7
24,12,2012,2
25,12,2012,0
26,12,2012,0
27,12,2012,1
28,12,2012,2
29,12,2012,0
30,12,2012,0
31,12,2012,2
