dd,mm,yy,occurrence
27,8,1979,43
28,8,1979,36
29,8,1979,44
30,8,1979,36
31,8,1979,36
1,9,1979,58
2,9,1979,58
3,9,1979,32
4,9,1979,47
5,9,1979,40
6,9,1979,42
7,9,1979,40
8,9,1979,41
9,9,1979,49
10,9,1979,36
11,9,1979,36
12,9,1979,39
13,9,1979,41
14,9,1979,46
15,9,1979,43
16,9,1979,38
17,9,1979,47
18,9,1979,39
19,9,1979,37
20,9,1979,37
21,9,1979,33
22,9,1979,38
23,9,1979,38
24,9,1979,46
25,9,1979,43
26,9,1979,32
27,9,1979,49
28,9,1979,43
29,9,1979,42
30,9,1979,42
1,10,1979,64
2,10,1979,26
3,10,1979,33
4,10,1979,20
5,10,1979,31
6,10,1979,36
7,10,1979,37
8,10,1979,23
9,10,1979,20
10,10,1979,30
11,10,1979,22
12,10,1979,20
13,10,1979,30
14,10,1979,26
15,10,1979,36
16,10,1979,26
17,10,1979,30
18,10,1979,29
19,10,1979,35
20,10,1979,33
21,10,1979,36
22,10,1979,26
23,10,1979,26
24,10,1979,43
25,10,1979,69
26,10,1979,36
27,10,1979,30
28,10,1979,28
29,10,1979,40
30,10,1979,33
31,10,1979,28
1,11,1979,41
2,11,1979,35
3,11,1979,31
4,11,1979,27
5,11,1979,35
6,11,1979,29
7,11,1979,37
8,11,1979,37
9,11,1979,33
10,11,1979,41
11,11,1979,58
12,11,1979,45
13,11,1979,29
14,11,1979,33
15,11,1979,38
16,11,1979,26
17,11,1979,52
18,11,1979,45
19,11,1979,39
20,11,1979,34
21,11,1979,36
22,11,1979,48
23,11,1979,41
24,11,1979,44
25,11,1979,46
26,11,1979,45
27,11,1979,42
28,11,1979,30
29,11,1979,30
30,11,1979,46
1,12,1979,47
2,12,1979,40
3,12,1979,41
4,12,1979,36
5,12,1979,44
6,12,1979,35
7,12,1979,39
8,12,1979,33
9,12,1979,20
10,12,1979,61
11,12,1979,46
12,12,1979,50
13,12,1979,48
14,12,1979,56
15,12,1979,46
16,12,1979,33
17,12,1979,41
18,12,1979,52
19,12,1979,41
20,12,1979,35
21,12,1979,46
22,12,1979,37
23,12,1979,32
24,12,1979,40
25,12,1979,37
26,12,1979,31
27,12,1979,35
28,12,1979,36
29,12,1979,35
30,12,1979,35
31,12,1979,28
