dd,mm,yy,occurrence
9,11,1955,5
10,11,1955,14
11,11,1955,12
12,11,1955,5
13,11,1955,9
14,11,1955,5
15,11,1955,10
16,11,1955,8
17,11,1955,2
18,11,1955,4
19,11,1955,9
20,11,1955,3
21,11,1955,4
22,11,1955,5
23,11,1955,4
24,11,1955,9
25,11,1955,12
26,11,1955,11
27,11,1955,13
28,11,1955,13
29,11,1955,13
30,11,1955,4
1,12,1955,10
2,12,1955,5
3,12,1955,10
4,12,1955,11
5,12,1955,10
6,12,1955,10
7,12,1955,4
8,12,1955,7
9,12,1955,8
10,12,1955,9
11,12,1955,8
12,12,1955,9
13,12,1955,8
14,12,1955,10
15,12,1955,15
16,12,1955,10
17,12,1955,11
18,12,1955,10
19,12,1955,14
20,12,1955,8
21,12,1955,8
22,12,1955,7
23,12,1955,6
24,12,1955,8
25,12,1955,10
26,12,1955,6
27,12,1955,7
28,12,1955,7
29,12,1955,10
30,12,1955,3
31,12,1955,5
