dd,mm,yy,occurrence
6,11,1958,7
7,11,1958,14
8,11,1958,13
9,11,1958,20
10,11,1958,13
11,11,1958,10
12,11,1958,21
13,11,1958,13
14,11,1958,6
15,11,1958,15
16,11,1958,12
17,11,1958,9
18,11,1958,14
19,11,1958,17
20,11,1958,16
21,11,1958,9
22,11,1958,18
23,11,1958,17
24,11,1958,9
25,11,1958,16
26,11,1958,11
27,11,1958,15
28,11,1958,15
29,11,1958,17
30,11,1958,16
1,12,1958,12
2,12,1958,12
3,12,1958,6
4,12,1958,12
5,12,1958,14
6,12,1958,11
7,12,1958,9
8,12,1958,11
9,12,1958,6
10,12,1958,13
11,12,1958,15
12,12,1958,12
13,12,1958,12
14,12,1958,11
15,12,1958,20
16,12,1958,7
17,12,1958,12
18,12,1958,13
19,12,1958,13
20,12,1958,7
21,12,1958,9
22,12,1958,8
23,12,1958,15
24,12,1958,10
25,12,1958,7
26,12,1958,11
27,12,1958,11
28,12,1958,10
29,12,1958,13
30,12,1958,8
31,12,1958,6
