dd,mm,yy,occurrence
11,10,1948,1
12,10,1948,3
13,10,1948,0
14,10,1948,0
15,10,1948,3
16,10,1948,2
17,10,1948,1
18,10,1948,2
19,10,1948,1
20,10,1948,2
21,10,1948,3
22,10,1948,6
23,10,1948,1
24,10,1948,2
25,10,1948,1
26,10,1948,3
27,10,1948,1
28,10,1948,1
29,10,1948,3
30,10,1948,2
31,10,1948,2
1,11,1948,6
2,11,1948,4
3,11,1948,6
4,11,1948,1
5,11,1948,5
6,11,1948,3
7,11,1948,7
8,11,1948,6
9,11,1948,2
10,11,1948,6
11,11,1948,9
12,11,1948,9
13,11,1948,6
14,11,1948,3
15,11,1948,3
16,11,1948,2
17,11,1948,3
18,11,1948,6
19,11,1948,2
20,11,1948,3
21,11,1948,8
22,11,1948,5
23,11,1948,5
24,11,1948,6
25,11,1948,1
26,11,1948,4
27,11,1948,2
28,11,1948,2
29,11,1948,1
30,11,1948,1
1,12,1948,2
2,12,1948,4
3,12,1948,3
4,12,1948,1
5,12,1948,0
6,12,1948,4
7,12,1948,3
8,12,1948,5
9,12,1948,5
10,12,1948,5
11,12,1948,2
12,12,1948,4
13,12,1948,3
14,12,1948,4
15,12,1948,4
16,12,1948,6
17,12,1948,5
18,12,1948,6
19,12,1948,4
20,12,1948,3
21,12,1948,5
22,12,1948,2
23,12,1948,3
24,12,1948,7
25,12,1948,9
26,12,1948,2
27,12,1948,6
28,12,1948,0
29,12,1948,2
30,12,1948,0
31,12,1948,7
