dd,mm,yy,occurrence
18,9,1944,1
19,9,1944,1
20,9,1944,1
21,9,1944,0
22,9,1944,2
23,9,1944,2
24,9,1944,2
25,9,1944,1
26,9,1944,0
27,9,1944,1
28,9,1944,0
29,9,1944,3
30,9,1944,2
1,10,1944,0
2,10,1944,0
3,10,1944,2
4,10,1944,0
5,10,1944,0
6,10,1944,0
7,10,1944,0
8,10,1944,1
9,10,1944,2
10,10,1944,0
11,10,1944,1
12,10,1944,0
13,10,1944,0
14,10,1944,1
15,10,1944,0
16,10,1944,1
17,10,1944,0
18,10,1944,1
19,10,1944,1
20,10,1944,0
21,10,1944,0
22,10,1944,0
23,10,1944,0
24,10,1944,0
25,10,1944,0
26,10,1944,1
27,10,1944,1
28,10,1944,1
29,10,1944,0
30,10,1944,0
31,10,1944,5
1,11,1944,0
2,11,1944,2
3,11,1944,0
4,11,1944,0
5,11,1944,4
6,11,1944,0
7,11,1944,2
8,11,1944,0
9,11,1944,0
10,11,1944,1
11,11,1944,2
12,11,1944,1
13,11,1944,2
14,11,1944,1
15,11,1944,1
16,11,1944,0
17,11,1944,1
18,11,1944,0
19,11,1944,0
20,11,1944,2
21,11,1944,1
22,11,1944,2
23,11,1944,1
24,11,1944,0
25,11,1944,2
26,11,1944,1
27,11,1944,0
28,11,1944,0
29,11,1944,0
30,11,1944,2
1,12,1944,0
2,12,1944,1
3,12,1944,4
4,12,1944,3
5,12,1944,0
6,12,1944,0
7,12,1944,0
8,12,1944,1
9,12,1944,1
10,12,1944,2
11,12,1944,2
12,12,1944,4
13,12,1944,0
14,12,1944,2
15,12,1944,1
16,12,1944,1
17,12,1944,1
18,12,1944,2
19,12,1944,0
20,12,1944,0
21,12,1944,2
22,12,1944,1
23,12,1944,0
24,12,1944,0
25,12,1944,0
26,12,1944,0
27,12,1944,1
28,12,1944,0
29,12,1944,0
30,12,1944,1
31,12,1944,0
