dd,mm,yy,occurrence
17,12,1982,44
18,12,1982,44
19,12,1982,56
20,12,1982,47
21,12,1982,39
22,12,1982,59
23,12,1982,53
24,12,1982,59
25,12,1982,62
26,12,1982,40
27,12,1982,49
28,12,1982,47
29,12,1982,56
30,12,1982,47
31,12,1982,57
