dd,mm,yy,occurrence
6,12,1976,29
7,12,1976,29
8,12,1976,20
9,12,1976,46
10,12,1976,49
11,12,1976,36
12,12,1976,34
13,12,1976,39
14,12,1976,33
15,12,1976,30
16,12,1976,45
17,12,1976,31
18,12,1976,32
19,12,1976,22
20,12,1976,36
21,12,1976,35
22,12,1976,32
23,12,1976,38
24,12,1976,35
25,12,1976,22
26,12,1976,29
27,12,1976,30
28,12,1976,38
29,12,1976,22
30,12,1976,32
31,12,1976,30
