dd,mm,yy,occurrence
22,6,1960,18
23,6,1960,18
24,6,1960,20
25,6,1960,11
26,6,1960,17
27,6,1960,14
28,6,1960,11
29,6,1960,16
30,6,1960,15
1,7,1960,17
2,7,1960,12
3,7,1960,12
4,7,1960,16
5,7,1960,14
6,7,1960,9
7,7,1960,17
8,7,1960,9
9,7,1960,12
10,7,1960,20
11,7,1960,10
12,7,1960,20
13,7,1960,10
14,7,1960,15
15,7,1960,22
16,7,1960,17
17,7,1960,16
18,7,1960,15
19,7,1960,12
20,7,1960,12
21,7,1960,5
22,7,1960,17
23,7,1960,15
24,7,1960,19
25,7,1960,17
26,7,1960,16
27,7,1960,5
28,7,1960,20
29,7,1960,20
30,7,1960,13
31,7,1960,10
1,8,1960,16
2,8,1960,16
3,8,1960,12
4,8,1960,20
5,8,1960,7
6,8,1960,13
7,8,1960,14
8,8,1960,20
9,8,1960,12
10,8,1960,17
11,8,1960,19
12,8,1960,22
13,8,1960,12
14,8,1960,14
15,8,1960,14
16,8,1960,5
17,8,1960,14
18,8,1960,12
19,8,1960,13
20,8,1960,10
21,8,1960,12
22,8,1960,14
23,8,1960,17
24,8,1960,5
25,8,1960,10
26,8,1960,12
27,8,1960,11
28,8,1960,24
29,8,1960,12
30,8,1960,8
31,8,1960,12
1,9,1960,22
2,9,1960,15
3,9,1960,16
4,9,1960,21
5,9,1960,7
6,9,1960,14
7,9,1960,10
8,9,1960,16
9,9,1960,16
10,9,1960,12
11,9,1960,16
12,9,1960,13
13,9,1960,11
14,9,1960,17
15,9,1960,10
16,9,1960,9
17,9,1960,14
18,9,1960,17
19,9,1960,13
20,9,1960,19
21,9,1960,11
22,9,1960,21
23,9,1960,15
24,9,1960,19
25,9,1960,12
26,9,1960,10
27,9,1960,13
28,9,1960,13
29,9,1960,19
30,9,1960,10
1,10,1960,13
2,10,1960,11
3,10,1960,11
4,10,1960,12
5,10,1960,11
6,10,1960,12
7,10,1960,18
8,10,1960,8
9,10,1960,10
10,10,1960,15
11,10,1960,10
12,10,1960,12
13,10,1960,10
14,10,1960,13
15,10,1960,14
16,10,1960,13
17,10,1960,7
18,10,1960,18
19,10,1960,11
20,10,1960,19
21,10,1960,10
22,10,1960,10
23,10,1960,16
24,10,1960,14
25,10,1960,8
26,10,1960,14
27,10,1960,13
28,10,1960,10
29,10,1960,16
30,10,1960,14
31,10,1960,8
1,11,1960,15
2,11,1960,9
3,11,1960,8
4,11,1960,15
5,11,1960,13
6,11,1960,11
7,11,1960,18
8,11,1960,14
9,11,1960,12
10,11,1960,20
11,11,1960,21
12,11,1960,19
13,11,1960,19
14,11,1960,11
15,11,1960,16
16,11,1960,14
17,11,1960,12
18,11,1960,15
19,11,1960,10
20,11,1960,14
21,11,1960,16
22,11,1960,9
23,11,1960,9
24,11,1960,11
25,11,1960,16
26,11,1960,13
27,11,1960,13
28,11,1960,14
29,11,1960,16
30,11,1960,10
1,12,1960,16
2,12,1960,15
3,12,1960,11
4,12,1960,13
5,12,1960,19
6,12,1960,7
7,12,1960,17
8,12,1960,13
9,12,1960,13
10,12,1960,13
11,12,1960,20
12,12,1960,18
13,12,1960,5
14,12,1960,14
15,12,1960,15
16,12,1960,15
17,12,1960,9
18,12,1960,17
19,12,1960,22
20,12,1960,14
21,12,1960,12
22,12,1960,14
23,12,1960,19
24,12,1960,13
25,12,1960,13
26,12,1960,15
27,12,1960,6
28,12,1960,9
29,12,1960,17
30,12,1960,10
31,12,1960,5
