dd,mm,yy,occurrence
12,5,1951,4
13,5,1951,8
14,5,1951,11
15,5,1951,9
16,5,1951,4
17,5,1951,4
18,5,1951,4
19,5,1951,5
20,5,1951,8
21,5,1951,5
22,5,1951,7
23,5,1951,2
24,5,1951,7
25,5,1951,7
26,5,1951,8
27,5,1951,5
28,5,1951,6
29,5,1951,9
30,5,1951,5
31,5,1951,3
1,6,1951,7
2,6,1951,11
3,6,1951,3
4,6,1951,6
5,6,1951,4
6,6,1951,7
7,6,1951,6
8,6,1951,6
9,6,1951,7
10,6,1951,6
11,6,1951,10
12,6,1951,3
13,6,1951,4
14,6,1951,8
15,6,1951,4
16,6,1951,2
17,6,1951,5
18,6,1951,6
19,6,1951,4
20,6,1951,7
21,6,1951,5
22,6,1951,9
23,6,1951,6
24,6,1951,3
25,6,1951,10
26,6,1951,8
27,6,1951,5
28,6,1951,6
29,6,1951,4
30,6,1951,4
1,7,1951,6
2,7,1951,9
3,7,1951,6
4,7,1951,4
5,7,1951,4
6,7,1951,5
7,7,1951,7
8,7,1951,5
9,7,1951,6
10,7,1951,6
11,7,1951,6
12,7,1951,6
13,7,1951,3
14,7,1951,7
15,7,1951,2
16,7,1951,5
17,7,1951,3
18,7,1951,3
19,7,1951,3
20,7,1951,1
21,7,1951,2
22,7,1951,7
23,7,1951,4
24,7,1951,9
25,7,1951,5
26,7,1951,6
27,7,1951,5
28,7,1951,6
29,7,1951,3
30,7,1951,5
31,7,1951,4
1,8,1951,4
2,8,1951,8
3,8,1951,6
4,8,1951,4
5,8,1951,4
6,8,1951,8
7,8,1951,2
8,8,1951,9
9,8,1951,5
10,8,1951,12
11,8,1951,7
12,8,1951,9
13,8,1951,15
14,8,1951,6
15,8,1951,8
16,8,1951,2
17,8,1951,8
18,8,1951,9
19,8,1951,8
20,8,1951,4
21,8,1951,3
22,8,1951,3
23,8,1951,5
24,8,1951,3
25,8,1951,11
26,8,1951,8
27,8,1951,4
28,8,1951,3
29,8,1951,4
30,8,1951,3
31,8,1951,2
1,9,1951,9
2,9,1951,6
3,9,1951,6
4,9,1951,3
5,9,1951,5
6,9,1951,5
7,9,1951,4
8,9,1951,5
9,9,1951,4
10,9,1951,4
11,9,1951,3
12,9,1951,4
13,9,1951,7
14,9,1951,10
15,9,1951,8
16,9,1951,6
17,9,1951,3
18,9,1951,1
19,9,1951,4
20,9,1951,5
21,9,1951,7
22,9,1951,2
23,9,1951,7
24,9,1951,6
25,9,1951,8
26,9,1951,4
27,9,1951,9
28,9,1951,4
29,9,1951,10
30,9,1951,7
1,10,1951,7
2,10,1951,3
3,10,1951,3
4,10,1951,4
5,10,1951,3
6,10,1951,9
7,10,1951,2
8,10,1951,5
9,10,1951,5
10,10,1951,3
11,10,1951,0
12,10,1951,1
13,10,1951,3
14,10,1951,6
15,10,1951,4
16,10,1951,2
17,10,1951,5
18,10,1951,5
19,10,1951,9
20,10,1951,5
21,10,1951,7
22,10,1951,7
23,10,1951,5
24,10,1951,5
25,10,1951,3
26,10,1951,4
27,10,1951,2
28,10,1951,1
29,10,1951,4
30,10,1951,2
31,10,1951,6
1,11,1951,2
2,11,1951,8
3,11,1951,5
4,11,1951,6
5,11,1951,6
6,11,1951,3
7,11,1951,7
8,11,1951,3
9,11,1951,6
10,11,1951,4
11,11,1951,7
12,11,1951,6
13,11,1951,2
14,11,1951,4
15,11,1951,4
16,11,1951,7
17,11,1951,10
18,11,1951,6
19,11,1951,12
20,11,1951,12
21,11,1951,6
22,11,1951,5
23,11,1951,8
24,11,1951,5
25,11,1951,7
26,11,1951,3
27,11,1951,6
28,11,1951,5
29,11,1951,7
30,11,1951,5
1,12,1951,6
2,12,1951,9
3,12,1951,4
4,12,1951,8
5,12,1951,9
6,12,1951,5
7,12,1951,4
8,12,1951,6
9,12,1951,6
10,12,1951,3
11,12,1951,3
12,12,1951,1
13,12,1951,4
14,12,1951,6
15,12,1951,8
16,12,1951,6
17,12,1951,11
18,12,1951,8
19,12,1951,6
20,12,1951,3
21,12,1951,9
22,12,1951,11
23,12,1951,7
24,12,1951,7
25,12,1951,3
26,12,1951,10
27,12,1951,6
28,12,1951,7
29,12,1951,5
30,12,1951,4
31,12,1951,3
