dd,mm,yy,occurrence
25,8,1997,37
26,8,1997,27
27,8,1997,26
28,8,1997,32
29,8,1997,20
30,8,1997,19
31,8,1997,19
1,9,1997,20
2,9,1997,16
3,9,1997,24
4,9,1997,22
5,9,1997,25
6,9,1997,20
7,9,1997,19
8,9,1997,20
9,9,1997,26
10,9,1997,29
11,9,1997,14
12,9,1997,31
13,9,1997,17
14,9,1997,26
15,9,1997,25
16,9,1997,26
17,9,1997,24
18,9,1997,19
19,9,1997,26
20,9,1997,14
21,9,1997,15
22,9,1997,25
23,9,1997,21
24,9,1997,23
25,9,1997,21
26,9,1997,23
27,9,1997,16
28,9,1997,18
29,9,1997,20
30,9,1997,24
1,10,1997,16
2,10,1997,13
3,10,1997,19
4,10,1997,13
5,10,1997,30
6,10,1997,27
7,10,1997,27
8,10,1997,19
9,10,1997,16
10,10,1997,17
11,10,1997,23
12,10,1997,19
13,10,1997,16
14,10,1997,23
15,10,1997,27
16,10,1997,21
17,10,1997,18
18,10,1997,25
19,10,1997,19
20,10,1997,16
21,10,1997,21
22,10,1997,18
23,10,1997,26
24,10,1997,15
25,10,1997,28
26,10,1997,23
27,10,1997,13
28,10,1997,12
29,10,1997,24
30,10,1997,14
31,10,1997,19
1,11,1997,19
2,11,1997,14
3,11,1997,17
4,11,1997,16
5,11,1997,16
6,11,1997,14
7,11,1997,20
8,11,1997,17
9,11,1997,12
10,11,1997,18
11,11,1997,18
12,11,1997,25
13,11,1997,24
14,11,1997,14
15,11,1997,17
16,11,1997,8
17,11,1997,27
18,11,1997,15
19,11,1997,25
20,11,1997,17
21,11,1997,18
22,11,1997,17
23,11,1997,14
24,11,1997,13
25,11,1997,31
26,11,1997,23
27,11,1997,14
28,11,1997,23
29,11,1997,11
30,11,1997,18
1,12,1997,11
2,12,1997,30
3,12,1997,16
4,12,1997,24
5,12,1997,15
6,12,1997,16
7,12,1997,22
8,12,1997,15
9,12,1997,18
10,12,1997,26
11,12,1997,33
12,12,1997,19
13,12,1997,19
14,12,1997,14
15,12,1997,30
16,12,1997,39
17,12,1997,33
18,12,1997,20
19,12,1997,21
20,12,1997,11
21,12,1997,16
22,12,1997,15
23,12,1997,36
24,12,1997,22
25,12,1997,37
26,12,1997,22
27,12,1997,14
28,12,1997,22
29,12,1997,16
30,12,1997,18
31,12,1997,24
