dd,mm,yy,occurrence
10,10,1941,0
11,10,1941,0
12,10,1941,1
13,10,1941,0
14,10,1941,2
15,10,1941,1
16,10,1941,2
17,10,1941,0
18,10,1941,0
19,10,1941,0
20,10,1941,0
21,10,1941,0
22,10,1941,0
23,10,1941,2
24,10,1941,0
25,10,1941,0
26,10,1941,0
27,10,1941,1
28,10,1941,1
29,10,1941,0
30,10,1941,1
31,10,1941,1
1,11,1941,1
2,11,1941,0
3,11,1941,2
4,11,1941,1
5,11,1941,5
6,11,1941,1
7,11,1941,2
8,11,1941,1
9,11,1941,0
10,11,1941,2
11,11,1941,0
12,11,1941,3
13,11,1941,1
14,11,1941,3
15,11,1941,2
16,11,1941,0
17,11,1941,1
18,11,1941,3
19,11,1941,1
20,11,1941,1
21,11,1941,1
22,11,1941,0
23,11,1941,1
24,11,1941,1
25,11,1941,3
26,11,1941,0
27,11,1941,2
28,11,1941,1
29,11,1941,0
30,11,1941,1
1,12,1941,1
2,12,1941,1
3,12,1941,0
4,12,1941,0
5,12,1941,1
6,12,1941,1
7,12,1941,3
8,12,1941,1
9,12,1941,0
10,12,1941,1
11,12,1941,2
12,12,1941,1
13,12,1941,1
14,12,1941,3
15,12,1941,0
16,12,1941,1
17,12,1941,3
18,12,1941,5
19,12,1941,1
20,12,1941,0
21,12,1941,0
22,12,1941,3
23,12,1941,2
24,12,1941,0
25,12,1941,0
26,12,1941,2
27,12,1941,2
28,12,1941,1
29,12,1941,0
30,12,1941,1
31,12,1941,2
