dd,mm,yy,occurrence
17,6,1996,25
18,6,1996,26
19,6,1996,28
20,6,1996,24
21,6,1996,35
22,6,1996,40
23,6,1996,20
24,6,1996,26
25,6,1996,27
26,6,1996,26
27,6,1996,38
28,6,1996,30
29,6,1996,30
30,6,1996,19
1,7,1996,33
2,7,1996,41
3,7,1996,35
4,7,1996,38
5,7,1996,26
6,7,1996,32
7,7,1996,23
8,7,1996,29
9,7,1996,29
10,7,1996,24
11,7,1996,32
12,7,1996,33
13,7,1996,22
14,7,1996,23
15,7,1996,29
16,7,1996,42
17,7,1996,34
18,7,1996,18
19,7,1996,35
20,7,1996,22
21,7,1996,25
22,7,1996,23
23,7,1996,43
24,7,1996,28
25,7,1996,22
26,7,1996,36
27,7,1996,34
28,7,1996,20
29,7,1996,23
30,7,1996,20
31,7,1996,31
1,8,1996,23
2,8,1996,27
3,8,1996,25
4,8,1996,16
5,8,1996,21
6,8,1996,25
7,8,1996,29
8,8,1996,37
9,8,1996,32
10,8,1996,25
11,8,1996,28
12,8,1996,41
13,8,1996,32
14,8,1996,39
15,8,1996,33
16,8,1996,36
17,8,1996,16
18,8,1996,32
19,8,1996,35
20,8,1996,37
21,8,1996,36
22,8,1996,40
23,8,1996,25
24,8,1996,22
25,8,1996,32
26,8,1996,34
27,8,1996,24
28,8,1996,33
29,8,1996,31
30,8,1996,19
31,8,1996,20
1,9,1996,26
2,9,1996,18
3,9,1996,23
4,9,1996,26
5,9,1996,31
6,9,1996,34
7,9,1996,14
8,9,1996,26
9,9,1996,36
10,9,1996,24
11,9,1996,40
12,9,1996,27
13,9,1996,32
14,9,1996,15
15,9,1996,18
16,9,1996,23
17,9,1996,33
18,9,1996,35
19,9,1996,23
20,9,1996,26
21,9,1996,18
22,9,1996,26
23,9,1996,25
24,9,1996,23
25,9,1996,43
26,9,1996,34
27,9,1996,36
28,9,1996,20
29,9,1996,21
30,9,1996,31
1,10,1996,35
2,10,1996,19
3,10,1996,27
4,10,1996,16
5,10,1996,20
6,10,1996,31
7,10,1996,30
8,10,1996,19
9,10,1996,20
10,10,1996,28
11,10,1996,27
12,10,1996,28
13,10,1996,25
14,10,1996,32
15,10,1996,32
16,10,1996,22
17,10,1996,22
18,10,1996,36
19,10,1996,34
20,10,1996,25
21,10,1996,22
22,10,1996,16
23,10,1996,23
24,10,1996,15
25,10,1996,21
26,10,1996,24
27,10,1996,16
28,10,1996,23
29,10,1996,25
30,10,1996,25
31,10,1996,16
1,11,1996,24
2,11,1996,11
3,11,1996,23
4,11,1996,17
5,11,1996,24
6,11,1996,22
7,11,1996,28
8,11,1996,24
9,11,1996,21
10,11,1996,27
11,11,1996,28
12,11,1996,25
13,11,1996,32
14,11,1996,32
15,11,1996,25
16,11,1996,25
17,11,1996,16
18,11,1996,19
19,11,1996,29
20,11,1996,38
21,11,1996,23
22,11,1996,24
23,11,1996,21
24,11,1996,16
25,11,1996,15
26,11,1996,23
27,11,1996,20
28,11,1996,21
29,11,1996,21
30,11,1996,23
1,12,1996,18
2,12,1996,31
3,12,1996,18
4,12,1996,16
5,12,1996,23
6,12,1996,26
7,12,1996,8
8,12,1996,20
9,12,1996,14
10,12,1996,42
11,12,1996,38
12,12,1996,28
13,12,1996,28
14,12,1996,21
15,12,1996,25
16,12,1996,26
17,12,1996,33
18,12,1996,26
19,12,1996,28
20,12,1996,26
21,12,1996,26
22,12,1996,20
23,12,1996,34
24,12,1996,27
25,12,1996,29
26,12,1996,35
27,12,1996,30
28,12,1996,17
29,12,1996,21
30,12,1996,23
31,12,1996,27
