dd,mm,yy,occurrence
12,9,1999,22
13,9,1999,21
14,9,1999,10
15,9,1999,21
16,9,1999,9
17,9,1999,17
18,9,1999,13
19,9,1999,17
20,9,1999,14
21,9,1999,20
22,9,1999,22
23,9,1999,12
24,9,1999,9
25,9,1999,22
26,9,1999,16
27,9,1999,19
28,9,1999,21
29,9,1999,23
30,9,1999,11
1,10,1999,15
2,10,1999,20
3,10,1999,13
4,10,1999,19
5,10,1999,12
6,10,1999,20
7,10,1999,16
8,10,1999,13
9,10,1999,13
10,10,1999,12
11,10,1999,11
12,10,1999,10
13,10,1999,16
14,10,1999,10
15,10,1999,19
16,10,1999,12
17,10,1999,11
18,10,1999,14
19,10,1999,10
20,10,1999,9
21,10,1999,11
22,10,1999,22
23,10,1999,8
24,10,1999,15
25,10,1999,17
26,10,1999,10
27,10,1999,9
28,10,1999,8
29,10,1999,6
30,10,1999,20
31,10,1999,14
1,11,1999,15
2,11,1999,9
3,11,1999,8
4,11,1999,17
5,11,1999,11
6,11,1999,11
7,11,1999,16
8,11,1999,12
9,11,1999,15
10,11,1999,14
11,11,1999,24
12,11,1999,26
13,11,1999,9
14,11,1999,12
15,11,1999,18
16,11,1999,14
17,11,1999,13
18,11,1999,12
19,11,1999,15
20,11,1999,14
21,11,1999,10
22,11,1999,7
23,11,1999,10
24,11,1999,14
25,11,1999,15
26,11,1999,12
27,11,1999,3
28,11,1999,6
29,11,1999,21
30,11,1999,8
1,12,1999,16
2,12,1999,10
3,12,1999,16
4,12,1999,13
5,12,1999,10
6,12,1999,13
7,12,1999,13
8,12,1999,11
9,12,1999,18
10,12,1999,18
11,12,1999,15
12,12,1999,14
13,12,1999,20
14,12,1999,13
15,12,1999,16
16,12,1999,16
17,12,1999,13
18,12,1999,9
19,12,1999,11
20,12,1999,14
21,12,1999,9
22,12,1999,10
23,12,1999,12
24,12,1999,13
25,12,1999,14
26,12,1999,7
27,12,1999,17
28,12,1999,12
29,12,1999,23
30,12,1999,23
31,12,1999,21
