dd,mm,yy,occurrence
29,5,1995,44
30,5,1995,40
31,5,1995,36
1,6,1995,32
2,6,1995,42
3,6,1995,44
4,6,1995,36
5,6,1995,32
6,6,1995,34
7,6,1995,33
8,6,1995,25
9,6,1995,30
10,6,1995,31
11,6,1995,29
12,6,1995,43
13,6,1995,40
14,6,1995,49
15,6,1995,26
16,6,1995,43
17,6,1995,32
18,6,1995,30
19,6,1995,41
20,6,1995,29
21,6,1995,41
22,6,1995,29
23,6,1995,33
24,6,1995,31
25,6,1995,36
26,6,1995,39
27,6,1995,39
28,6,1995,28
29,6,1995,36
30,6,1995,34
1,7,1995,28
2,7,1995,25
3,7,1995,40
4,7,1995,34
5,7,1995,34
6,7,1995,35
7,7,1995,36
8,7,1995,36
9,7,1995,30
10,7,1995,43
11,7,1995,38
12,7,1995,52
13,7,1995,43
14,7,1995,37
15,7,1995,40
16,7,1995,40
17,7,1995,36
18,7,1995,26
19,7,1995,51
20,7,1995,29
21,7,1995,36
22,7,1995,42
23,7,1995,26
24,7,1995,32
25,7,1995,29
26,7,1995,41
27,7,1995,31
28,7,1995,32
29,7,1995,40
30,7,1995,23
31,7,1995,32
1,8,1995,34
2,8,1995,42
3,8,1995,32
4,8,1995,34
5,8,1995,27
6,8,1995,28
7,8,1995,30
8,8,1995,38
9,8,1995,28
10,8,1995,34
11,8,1995,41
12,8,1995,30
13,8,1995,20
14,8,1995,47
15,8,1995,39
16,8,1995,25
17,8,1995,28
18,8,1995,34
19,8,1995,23
20,8,1995,24
21,8,1995,38
22,8,1995,30
23,8,1995,41
24,8,1995,31
25,8,1995,35
26,8,1995,34
27,8,1995,18
28,8,1995,35
29,8,1995,34
30,8,1995,25
31,8,1995,40
1,9,1995,42
2,9,1995,33
3,9,1995,37
4,9,1995,34
5,9,1995,34
6,9,1995,42
7,9,1995,37
8,9,1995,30
9,9,1995,31
10,9,1995,31
11,9,1995,35
12,9,1995,35
13,9,1995,29
14,9,1995,38
15,9,1995,27
16,9,1995,34
17,9,1995,37
18,9,1995,24
19,9,1995,23
20,9,1995,42
21,9,1995,38
22,9,1995,35
23,9,1995,32
24,9,1995,33
25,9,1995,34
26,9,1995,35
27,9,1995,32
28,9,1995,35
29,9,1995,39
30,9,1995,34
1,10,1995,36
2,10,1995,19
3,10,1995,22
4,10,1995,30
5,10,1995,29
6,10,1995,21
7,10,1995,40
8,10,1995,26
9,10,1995,26
10,10,1995,20
11,10,1995,30
12,10,1995,23
13,10,1995,25
14,10,1995,34
15,10,1995,38
16,10,1995,39
17,10,1995,25
18,10,1995,38
19,10,1995,34
20,10,1995,31
21,10,1995,32
22,10,1995,29
23,10,1995,23
24,10,1995,30
25,10,1995,30
26,10,1995,46
27,10,1995,28
28,10,1995,24
29,10,1995,31
30,10,1995,26
31,10,1995,29
1,11,1995,26
2,11,1995,33
3,11,1995,30
4,11,1995,30
5,11,1995,25
6,11,1995,24
7,11,1995,27
8,11,1995,24
9,11,1995,23
10,11,1995,40
11,11,1995,28
12,11,1995,28
13,11,1995,22
14,11,1995,31
15,11,1995,35
16,11,1995,33
17,11,1995,40
18,11,1995,41
19,11,1995,20
20,11,1995,29
21,11,1995,36
22,11,1995,37
23,11,1995,24
24,11,1995,36
25,11,1995,23
26,11,1995,26
27,11,1995,18
28,11,1995,37
29,11,1995,27
30,11,1995,41
1,12,1995,33
2,12,1995,18
3,12,1995,21
4,12,1995,20
5,12,1995,30
6,12,1995,33
7,12,1995,26
8,12,1995,28
9,12,1995,21
10,12,1995,44
11,12,1995,30
12,12,1995,37
13,12,1995,27
14,12,1995,38
15,12,1995,37
16,12,1995,31
17,12,1995,18
18,12,1995,37
19,12,1995,42
20,12,1995,29
21,12,1995,31
22,12,1995,39
23,12,1995,23
24,12,1995,26
25,12,1995,27
26,12,1995,41
27,12,1995,21
28,12,1995,28
29,12,1995,22
30,12,1995,23
31,12,1995,28
