dd,mm,yy,occurrence
27,10,2000,13
28,10,2000,9
29,10,2000,7
30,10,2000,17
31,10,2000,13
1,11,2000,24
2,11,2000,18
3,11,2000,13
4,11,2000,14
5,11,2000,13
6,11,2000,13
7,11,2000,7
8,11,2000,14
9,11,2000,18
10,11,2000,27
11,11,2000,36
12,11,2000,15
13,11,2000,11
14,11,2000,25
15,11,2000,17
16,11,2000,20
17,11,2000,20
18,11,2000,17
19,11,2000,14
20,11,2000,13
21,11,2000,24
22,11,2000,17
23,11,2000,17
24,11,2000,12
25,11,2000,20
26,11,2000,10
27,11,2000,19
28,11,2000,14
29,11,2000,16
30,11,2000,13
1,12,2000,23
2,12,2000,13
3,12,2000,13
4,12,2000,13
5,12,2000,9
6,12,2000,16
7,12,2000,15
8,12,2000,22
9,12,2000,19
10,12,2000,10
11,12,2000,10
12,12,2000,20
13,12,2000,15
14,12,2000,23
15,12,2000,18
16,12,2000,12
17,12,2000,8
18,12,2000,20
19,12,2000,15
20,12,2000,11
21,12,2000,15
22,12,2000,28
23,12,2000,19
24,12,2000,5
25,12,2000,18
26,12,2000,17
27,12,2000,18
28,12,2000,6
29,12,2000,14
30,12,2000,10
31,12,2000,24
